Epoch 	 Generation 	 Fitness 	 Cue_Plas 	 Obs_Plas 	 Utility
1	83	0.343215	2.228694e-04	2.228694e-04	3.506374e-03
1	84	0.347089	2.257917e-04	2.257917e-04	3.449934e-03
1	85	0.354225	2.289369e-04	2.289369e-04	3.510187e-03
1	86	0.359397	2.347747e-04	2.347747e-04	3.424515e-03
1	87	0.362322	2.339044e-04	2.339044e-04	3.602093e-03
1	88	0.365580	2.391849e-04	2.391849e-04	3.804724e-03
1	89	0.369320	2.362068e-04	2.362068e-04	3.650229e-03
1	90	0.374145	2.366573e-04	2.366573e-04	3.717351e-03
1	91	0.377093	2.377600e-04	2.377600e-04	3.888931e-03
1	92	0.384282	2.489359e-04	2.489359e-04	4.154677e-03
1	93	0.388180	2.500605e-04	2.500605e-04	4.192242e-03
1	94	0.391550	2.609461e-04	2.609461e-04	4.469373e-03
1	95	0.395742	2.701418e-04	2.701418e-04	4.510242e-03
1	96	0.403399	2.690300e-04	2.690300e-04	4.731710e-03
1	97	0.409581	2.672853e-04	2.672853e-04	4.699947e-03
1	98	0.414560	2.755237e-04	2.755237e-04	4.647499e-03
1	99	0.421244	2.778501e-04	2.778501e-04	4.788812e-03
1	100	0.425138	2.857650e-04	2.857650e-04	4.729353e-03
1	101	0.429107	2.831671e-04	2.831671e-04	4.721327e-03
1	102	0.433443	2.926153e-04	2.926153e-04	5.149920e-03
1	103	0.437597	2.816638e-04	2.816638e-04	5.115186e-03
1	104	0.440984	2.892562e-04	2.892562e-04	5.417417e-03
1	105	0.445660	2.896500e-04	2.896500e-04	5.384413e-03
1	106	0.451004	3.064850e-04	3.064850e-04	5.694685e-03
1	107	0.457445	3.080539e-04	3.080539e-04	5.878846e-03
1	108	0.461382	2.968278e-04	2.968278e-04	5.824948e-03
1	109	0.466780	2.949472e-04	2.949472e-04	5.759164e-03
1	110	0.470199	2.885758e-04	2.885758e-04	5.704921e-03
1	111	0.475945	2.948459e-04	2.948459e-04	6.005814e-03
1	112	0.480559	2.960597e-04	2.960597e-04	6.107931e-03
1	113	0.485383	3.046207e-04	3.046207e-04	6.552960e-03
1	114	0.491441	3.001641e-04	3.001641e-04	6.466673e-03
1	115	0.492551	3.076506e-04	3.076506e-04	6.400895e-03
1	116	0.495926	3.154751e-04	3.154751e-04	6.834471e-03
1	117	0.500275	3.109262e-04	3.109262e-04	6.766155e-03
1	118	0.508966	3.094278e-04	3.094278e-04	6.690304e-03
1	119	0.509790	3.109417e-04	3.109417e-04	6.982990e-03
1	120	0.512773	3.113361e-04	3.113361e-04	7.028630e-03
1	121	0.518907	3.089910e-04	3.089910e-04	7.130472e-03
1	122	0.522889	2.986648e-04	2.986648e-04	6.787530e-03
1	123	0.527031	2.923292e-04	2.923292e-04	6.699007e-03
1	124	0.530867	2.987167e-04	2.987167e-04	6.860063e-03
1	125	0.536268	2.916066e-04	2.916066e-04	6.947917e-03
1	126	0.543248	2.944316e-04	2.944316e-04	7.141975e-03
1	127	0.546683	2.918728e-04	2.918728e-04	7.268959e-03
1	128	0.549272	3.018925e-04	3.018925e-04	7.482644e-03
1	129	0.551510	3.203915e-04	3.203915e-04	7.954910e-03
1	130	0.556171	3.370649e-04	3.370649e-04	8.628887e-03
1	131	0.557349	3.348506e-04	3.348506e-04	8.516999e-03
1	132	0.561250	3.288336e-04	3.288336e-04	8.429431e-03
1	133	0.566991	3.374555e-04	3.374555e-04	8.632953e-03
1	134	0.569122	3.245059e-04	3.245059e-04	8.149593e-03
1	135	0.570753	3.152726e-04	3.152726e-04	8.197169e-03
1	136	0.575597	3.089760e-04	3.089760e-04	8.042282e-03
1	137	0.575545	3.071782e-04	3.071782e-04	7.866537e-03
1	138	0.576248	3.162466e-04	3.162466e-04	8.002590e-03
1	139	0.580377	3.072179e-04	3.072179e-04	7.606499e-03
1	140	0.584064	3.123424e-04	3.123424e-04	7.702155e-03
1	141	0.585772	3.031387e-04	3.031387e-04	7.432765e-03
1	142	0.585229	3.282351e-04	3.282351e-04	8.356582e-03
1	143	0.589208	3.198977e-04	3.198977e-04	8.012849e-03
1	144	0.592736	3.172504e-04	3.172504e-04	7.786877e-03
1	145	0.593015	3.157753e-04	3.157753e-04	7.664021e-03
1	146	0.597654	3.249867e-04	3.249867e-04	7.769695e-03
1	147	0.600263	3.140054e-04	3.140054e-04	7.937581e-03
1	148	0.601423	3.137758e-04	3.137758e-04	7.903736e-03
1	149	0.605689	3.164411e-04	3.164411e-04	8.124420e-03
1	150	0.605545	3.248611e-04	3.248611e-04	7.914507e-03
1	151	0.610577	3.372181e-04	3.372181e-04	8.344478e-03
1	152	0.613985	3.329456e-04	3.329456e-04	8.717288e-03
1	153	0.617673	3.362044e-04	3.362044e-04	8.527728e-03
1	154	0.620886	3.339534e-04	3.339534e-04	8.309173e-03
1	155	0.622775	3.360579e-04	3.360579e-04	8.503384e-03
1	156	0.624397	3.389004e-04	3.389004e-04	8.770655e-03
1	157	0.626414	3.248596e-04	3.248596e-04	8.515648e-03
1	158	0.629398	3.219604e-04	3.219604e-04	8.321752e-03
1	159	0.631767	3.189002e-04	3.189002e-04	8.320465e-03
1	160	0.635770	3.032323e-04	3.032323e-04	8.104131e-03
1	161	0.637851	3.070054e-04	3.070054e-04	8.124205e-03
1	162	0.642058	3.050960e-04	3.050960e-04	8.250083e-03
1	163	0.643436	2.947768e-04	2.947768e-04	7.892587e-03
1	164	0.646260	2.854656e-04	2.854656e-04	7.819428e-03
1	165	0.647802	2.858260e-04	2.858260e-04	7.971057e-03
1	166	0.646727	2.733465e-04	2.733465e-04	7.939013e-03
1	167	0.646808	2.743559e-04	2.743559e-04	7.659743e-03
1	168	0.649373	2.765444e-04	2.765444e-04	7.786628e-03
1	169	0.651993	2.803980e-04	2.803980e-04	7.937494e-03
1	170	0.657717	2.768266e-04	2.768266e-04	7.672768e-03
1	171	0.660299	2.905481e-04	2.905481e-04	8.140440e-03
1	172	0.662005	2.925184e-04	2.925184e-04	8.601858e-03
1	173	0.664325	3.008548e-04	3.008548e-04	8.549221e-03
1	174	0.665939	2.947840e-04	2.947840e-04	8.487625e-03
1	175	0.666285	2.917618e-04	2.917618e-04	8.321668e-03
1	176	0.669073	2.880404e-04	2.880404e-04	8.332434e-03
1	177	0.668224	2.841395e-04	2.841395e-04	8.233440e-03
1	178	0.674253	2.817606e-04	2.817606e-04	8.370790e-03
1	179	0.672693	2.770995e-04	2.770995e-04	8.085795e-03
1	180	0.675630	2.770714e-04	2.770714e-04	8.133455e-03
1	181	0.678907	2.824392e-04	2.824392e-04	8.542848e-03
1	182	0.680316	2.684034e-04	2.684034e-04	8.186912e-03
1	183	0.683549	2.822836e-04	2.822836e-04	8.814935e-03
1	184	0.685588	2.869251e-04	2.869251e-04	9.183147e-03
1	185	0.686181	2.891993e-04	2.891993e-04	9.341433e-03
1	186	0.689632	2.838254e-04	2.838254e-04	9.287348e-03
1	187	0.689702	2.757744e-04	2.757744e-04	8.684141e-03
1	188	0.692186	2.743783e-04	2.743783e-04	8.730790e-03
1	189	0.697329	2.640353e-04	2.640353e-04	8.643840e-03
1	190	0.698982	2.649463e-04	2.649463e-04	8.581336e-03
1	191	0.700043	2.709663e-04	2.709663e-04	8.570684e-03
1	192	0.702491	2.634389e-04	2.634389e-04	8.596611e-03
1	193	0.703244	2.671089e-04	2.671089e-04	8.778683e-03
1	194	0.705788	2.578516e-04	2.578516e-04	8.517939e-03
1	195	0.704724	2.564771e-04	2.564771e-04	8.279489e-03
1	196	0.706623	2.686528e-04	2.686528e-04	8.568269e-03
1	197	0.707209	2.730918e-04	2.730918e-04	8.712530e-03
1	198	0.710835	2.661752e-04	2.661752e-04	8.444544e-03
1	199	0.711725	2.665879e-04	2.665879e-04	8.486901e-03
1	200	0.713129	2.706651e-04	2.706651e-04	8.582571e-03
2	1	0.627484	2.782926e-04	3.919306e-07	7.516295e-03
2	2	0.631395	2.689419e-04	3.344668e-07	7.661048e-03
2	3	0.632562	2.584985e-04	1.708669e-07	7.354375e-03
2	4	0.632999	2.583647e-04	3.901170e-07	7.411668e-03
2	5	0.634761	2.632230e-04	4.777453e-07	7.625446e-03
2	6	0.637411	2.614092e-04	3.693967e-08	7.816092e-03
2	7	0.638066	2.708911e-04	1.099358e-07	7.911425e-03
2	8	0.638044	2.549725e-04	3.115949e-07	7.529337e-03
2	9	0.640878	2.597893e-04	4.226841e-07	7.807594e-03
2	10	0.642201	2.552105e-04	1.624403e-07	7.628772e-03
2	11	0.644858	2.504188e-04	2.241869e-07	7.516545e-03
2	12	0.646253	2.609827e-04	2.982707e-07	7.756636e-03
2	13	0.648974	2.588063e-04	6.083563e-07	7.496966e-03
2	14	0.650287	2.611812e-04	1.097321e-07	7.614239e-03
2	15	0.655864	2.596409e-04	3.055273e-07	7.392547e-03
2	16	0.655425	2.814544e-04	1.613525e-07	7.856941e-03
2	17	0.660006	2.660837e-04	2.262321e-07	7.804008e-03
2	18	0.663851	2.671425e-04	1.360023e-07	7.693994e-03
2	19	0.666248	2.590189e-04	2.720274e-07	7.547621e-03
2	20	0.665695	2.617173e-04	4.874958e-07	7.526568e-03
2	21	0.668739	2.642934e-04	6.193537e-07	7.503283e-03
2	22	0.670769	2.599016e-04	5.741603e-07	7.273113e-03
2	23	0.671612	2.664424e-04	9.063430e-07	7.565729e-03
2	24	0.676893	2.642725e-04	5.796528e-07	7.506724e-03
2	25	0.681807	2.717419e-04	2.565810e-07	7.670048e-03
2	26	0.683572	2.540491e-04	3.121690e-07	7.443085e-03
2	27	0.685105	2.476399e-04	6.706574e-07	7.203336e-03
2	28	0.686945	2.560183e-04	4.412693e-07	7.284719e-03
2	29	0.687061	2.477853e-04	9.396718e-07	7.198957e-03
2	30	0.688731	2.545446e-04	1.258178e-06	7.330151e-03
2	31	0.690045	2.594150e-04	1.352095e-06	7.585242e-03
2	32	0.694568	2.560172e-04	1.548549e-06	7.378722e-03
2	33	0.698143	2.569880e-04	1.341047e-06	7.946943e-03
2	34	0.699670	2.620342e-04	1.705460e-06	8.018862e-03
2	35	0.700662	2.622385e-04	9.399297e-07	8.196877e-03
2	36	0.703472	2.490731e-04	6.782714e-07	8.102589e-03
2	37	0.705257	2.458510e-04	9.220748e-07	7.975098e-03
2	38	0.704226	2.508744e-04	2.139034e-06	8.138360e-03
2	39	0.704861	2.574293e-04	1.709905e-06	8.052760e-03
2	40	0.707065	2.480103e-04	1.228215e-06	8.030856e-03
2	41	0.709358	2.464434e-04	1.600655e-06	8.061786e-03
2	42	0.711988	2.438546e-04	2.654642e-06	7.918782e-03
2	43	0.713527	2.419832e-04	1.915788e-06	8.176077e-03
2	44	0.716196	2.483795e-04	1.876366e-06	8.482916e-03
2	45	0.717956	2.425211e-04	1.764924e-06	8.232799e-03
2	46	0.718634	2.359152e-04	1.806174e-06	7.985042e-03
2	47	0.720641	2.395164e-04	2.923896e-06	8.076243e-03
2	48	0.722718	2.363343e-04	2.963382e-06	7.759088e-03
2	49	0.724480	2.361754e-04	3.740904e-06	7.765125e-03
2	50	0.724806	2.403128e-04	2.734849e-06	8.089437e-03
2	51	0.725832	2.385569e-04	3.573398e-06	8.312082e-03
2	52	0.725546	2.357668e-04	2.839341e-06	7.858549e-03
2	53	0.727115	2.291128e-04	2.924313e-06	7.752898e-03
2	54	0.729849	2.290891e-04	1.663067e-06	7.927307e-03
2	55	0.727575	2.327753e-04	1.775470e-06	8.037934e-03
2	56	0.728859	2.388951e-04	2.458033e-06	7.842125e-03
2	57	0.731234	2.348609e-04	2.286662e-06	7.797707e-03
2	58	0.734336	2.282302e-04	1.752609e-06	7.958363e-03
2	59	0.737564	2.284199e-04	1.250248e-06	7.849625e-03
2	60	0.736530	2.385158e-04	1.620851e-06	8.023303e-03
2	61	0.734625	2.406731e-04	1.411263e-06	8.155252e-03
2	62	0.736843	2.412697e-04	1.723469e-06	8.112139e-03
2	63	0.740355	2.484260e-04	2.525762e-06	8.018619e-03
2	64	0.741454	2.403234e-04	2.647571e-06	8.148142e-03
2	65	0.743674	2.387652e-04	1.284684e-06	8.109529e-03
2	66	0.745783	2.424435e-04	1.366234e-06	8.263845e-03
2	67	0.746042	2.524342e-04	6.758365e-07	8.447920e-03
2	68	0.747124	2.490240e-04	1.264312e-06	8.396065e-03
2	69	0.751010	2.406571e-04	1.275891e-06	8.076709e-03
2	70	0.754901	2.441366e-04	1.329721e-06	8.341744e-03
2	71	0.757091	2.464375e-04	1.028054e-06	8.144665e-03
2	72	0.757998	2.467993e-04	7.102150e-07	8.114573e-03
2	73	0.757935	2.525995e-04	9.688293e-07	7.856520e-03
2	74	0.757488	2.524548e-04	1.700128e-06	7.922055e-03
2	75	0.760172	2.466381e-04	1.275758e-06	7.739382e-03
2	76	0.760462	2.432520e-04	2.165554e-06	7.498830e-03
2	77	0.761356	2.445331e-04	2.119799e-06	7.306677e-03
2	78	0.763484	2.430734e-04	1.999647e-06	7.442228e-03
2	79	0.765158	2.529143e-04	1.006884e-06	7.481348e-03
2	80	0.768471	2.505478e-04	1.352181e-06	7.402231e-03
2	81	0.771410	2.513457e-04	1.750907e-06	7.522622e-03
2	82	0.772870	2.560813e-04	1.059008e-06	7.444670e-03
2	83	0.774093	2.626610e-04	7.942387e-07	7.710310e-03
2	84	0.775778	2.664546e-04	7.033027e-07	7.518194e-03
2	85	0.778148	2.560407e-04	1.073697e-06	7.565111e-03
2	86	0.781996	2.499403e-04	8.317878e-07	7.719013e-03
2	87	0.780114	2.453564e-04	8.257242e-07	7.766040e-03
2	88	0.780440	2.521045e-04	6.115473e-07	7.853040e-03
2	89	0.780721	2.470197e-04	1.826329e-07	7.995293e-03
2	90	0.782949	2.543933e-04	2.382187e-07	8.073229e-03
2	91	0.786477	2.423045e-04	2.547904e-07	8.249758e-03
2	92	0.788257	2.383133e-04	3.529377e-07	7.958421e-03
2	93	0.786953	2.313771e-04	5.205547e-07	7.567544e-03
2	94	0.785054	2.276961e-04	5.870794e-07	7.500847e-03
2	95	0.784872	2.317574e-04	4.883174e-07	7.572530e-03
2	96	0.785776	2.348580e-04	6.278282e-07	7.480434e-03
2	97	0.787126	2.326593e-04	4.713458e-07	7.480807e-03
2	98	0.790575	2.401318e-04	6.992938e-07	8.177474e-03
2	99	0.790597	2.368981e-04	5.766458e-07	8.019190e-03
2	100	0.790863	2.414332e-04	1.011742e-06	8.060869e-03
2	101	0.789358	2.381127e-04	1.076866e-06	8.116125e-03
2	102	0.791469	2.394539e-04	1.031047e-06	8.239146e-03
2	103	0.792017	2.394265e-04	1.044904e-06	8.091863e-03
2	104	0.793766	2.371609e-04	7.180003e-07	7.752396e-03
2	105	0.797473	2.396099e-04	6.811341e-07	7.714866e-03
2	106	0.795033	2.499769e-04	8.691750e-07	7.892501e-03
2	107	0.796184	2.504809e-04	7.167979e-07	8.119849e-03
2	108	0.798078	2.491858e-04	6.367850e-07	8.260463e-03
2	109	0.798024	2.479745e-04	5.369793e-07	8.236422e-03
2	110	0.797373	2.470126e-04	7.546871e-07	8.145151e-03
2	111	0.797195	2.402801e-04	5.517964e-07	7.935511e-03
2	112	0.796459	2.407506e-04	5.305754e-07	7.972246e-03
2	113	0.799597	2.417640e-04	5.977922e-07	7.798744e-03
2	114	0.800990	2.405428e-04	6.956607e-07	8.038799e-03
2	115	0.802231	2.427490e-04	7.688333e-07	8.024030e-03
2	116	0.801628	2.431588e-04	5.078856e-07	7.813560e-03
2	117	0.802178	2.392971e-04	4.997647e-07	7.928298e-03
2	118	0.800054	2.391510e-04	8.618378e-07	7.862289e-03
2	119	0.801444	2.334323e-04	7.281568e-07	7.763053e-03
2	120	0.803737	2.282544e-04	6.956075e-07	7.664431e-03
2	121	0.803527	2.337785e-04	6.147433e-07	7.796475e-03
2	122	0.807611	2.376998e-04	6.500879e-07	7.835582e-03
2	123	0.806857	2.387590e-04	8.828473e-07	7.827245e-03
2	124	0.807665	2.429431e-04	4.107480e-07	7.616570e-03
2	125	0.810665	2.423893e-04	3.682870e-07	7.400656e-03
2	126	0.810761	2.400697e-04	2.695193e-07	7.148333e-03
2	127	0.812591	2.404450e-04	2.311556e-07	7.598580e-03
2	128	0.811963	2.447897e-04	3.579176e-07	7.659103e-03
2	129	0.811852	2.434139e-04	2.641012e-07	7.712376e-03
2	130	0.814028	2.445095e-04	1.132206e-07	8.008650e-03
2	131	0.813957	2.413832e-04	2.640479e-07	7.717086e-03
2	132	0.814904	2.391053e-04	2.461005e-07	7.717851e-03
2	133	0.817088	2.265745e-04	1.944969e-07	7.133221e-03
2	134	0.818016	2.376278e-04	2.001577e-07	7.537153e-03
2	135	0.816157	2.287688e-04	2.652370e-07	7.565334e-03
2	136	0.815047	2.340846e-04	1.233775e-06	7.328675e-03
2	137	0.816586	2.408110e-04	5.852873e-07	7.293873e-03
2	138	0.816251	2.352558e-04	1.988713e-07	7.326794e-03
2	139	0.815062	2.380026e-04	2.111847e-07	7.299140e-03
2	140	0.817172	2.371954e-04	1.490452e-07	7.354696e-03
2	141	0.816724	2.369697e-04	1.924217e-07	7.108701e-03
2	142	0.816375	2.319285e-04	7.184502e-08	7.367530e-03
2	143	0.816235	2.266911e-04	5.933180e-08	7.121938e-03
2	144	0.816283	2.331642e-04	3.108138e-08	7.288836e-03
2	145	0.818277	2.258276e-04	6.955580e-08	7.111890e-03
2	146	0.817976	2.325517e-04	3.268931e-08	7.254175e-03
2	147	0.818454	2.361478e-04	1.467906e-08	7.358444e-03
2	148	0.821811	2.409144e-04	8.362255e-08	7.410673e-03
2	149	0.821619	2.319410e-04	6.105681e-08	7.363106e-03
2	150	0.820812	2.361966e-04	1.861200e-09	7.289056e-03
2	151	0.824307	2.332407e-04	1.037500e-08	7.265688e-03
2	152	0.824223	2.279272e-04	1.416539e-08	7.197860e-03
2	153	0.825427	2.375622e-04	8.556662e-09	7.423452e-03
2	154	0.826610	2.323888e-04	3.057395e-08	7.316369e-03
2	155	0.827396	2.336750e-04	1.211397e-08	7.344948e-03
2	156	0.826830	2.394272e-04	4.424499e-08	7.285474e-03
2	157	0.826957	2.345877e-04	1.181326e-07	7.377804e-03
2	158	0.825565	2.349056e-04	3.750328e-08	7.178405e-03
2	159	0.826281	2.313608e-04	2.612183e-08	7.539821e-03
2	160	0.826710	2.351306e-04	3.198533e-08	7.378677e-03
2	161	0.826829	2.289313e-04	8.594128e-09	6.821152e-03
2	162	0.826904	2.321898e-04	2.905458e-08	6.551628e-03
2	163	0.826059	2.337525e-04	3.243095e-08	6.322588e-03
2	164	0.826599	2.378731e-04	8.994898e-08	6.534544e-03
2	165	0.825196	2.403477e-04	1.292380e-07	6.249456e-03
2	166	0.824944	2.387094e-04	1.449127e-07	6.066008e-03
2	167	0.826629	2.305988e-04	9.170603e-08	6.023587e-03
2	168	0.826935	2.357659e-04	1.509370e-07	6.232171e-03
2	169	0.827550	2.267271e-04	1.028445e-07	6.187162e-03
2	170	0.828108	2.253168e-04	1.174354e-07	6.072894e-03
2	171	0.830330	2.222945e-04	1.646931e-07	5.942381e-03
2	172	0.830991	2.232602e-04	7.341980e-08	5.855282e-03
2	173	0.831287	2.123153e-04	1.123511e-07	5.983209e-03
2	174	0.831588	2.104253e-04	2.245972e-07	6.006245e-03
2	175	0.828436	2.009273e-04	1.421707e-07	5.831797e-03
2	176	0.830916	1.987605e-04	8.284036e-08	5.480176e-03
2	177	0.829270	2.042818e-04	7.277675e-08	5.255923e-03
2	178	0.831005	2.027657e-04	9.658013e-08	5.026484e-03
2	179	0.830982	2.022620e-04	2.920918e-08	4.820239e-03
2	180	0.831005	1.996745e-04	5.169959e-08	4.482318e-03
2	181	0.830638	2.043811e-04	9.001301e-08	4.465360e-03
2	182	0.830703	2.000701e-04	9.943638e-08	4.298888e-03
2	183	0.830659	1.960959e-04	6.434196e-08	4.385579e-03
2	184	0.828989	1.925723e-04	1.491727e-07	4.326260e-03
2	185	0.830524	1.901927e-04	1.408580e-07	4.193028e-03
2	186	0.830810	1.945367e-04	9.172605e-08	4.380038e-03
2	187	0.829137	1.995236e-04	9.764340e-08	4.192160e-03
2	188	0.830789	1.939705e-04	1.580912e-07	4.537668e-03
2	189	0.831645	1.898559e-04	1.275103e-07	4.498562e-03
2	190	0.831792	1.813653e-04	8.767427e-08	4.505815e-03
2	191	0.834134	1.827255e-04	5.075997e-08	4.629393e-03
2	192	0.835250	1.755654e-04	7.112876e-08	4.758347e-03
2	193	0.833217	1.725233e-04	9.094913e-08	4.591021e-03
2	194	0.832755	1.633235e-04	3.434643e-07	4.811234e-03
2	195	0.833399	1.646061e-04	2.610548e-07	4.688815e-03
2	196	0.834298	1.663898e-04	4.002690e-07	4.599064e-03
2	197	0.834174	1.664870e-04	6.177847e-07	4.888461e-03
2	198	0.834863	1.611427e-04	7.908903e-08	4.885725e-03
2	199	0.834526	1.582493e-04	1.263847e-07	4.775245e-03
2	200	0.835468	1.565275e-04	1.427155e-07	4.749259e-03
3	1	0.675370	1.550507e-04	8.854557e-08	3.912103e-03
3	2	0.676440	1.621602e-04	6.526350e-08	3.986765e-03
3	3	0.675827	1.562657e-04	1.019109e-07	3.847437e-03
3	4	0.676484	1.595820e-04	7.582863e-08	4.006680e-03
3	5	0.676841	1.602492e-04	9.904338e-08	4.007864e-03
3	6	0.676210	1.642650e-04	1.246492e-07	3.931271e-03
3	7	0.676772	1.647574e-04	1.181409e-07	3.845678e-03
3	8	0.678236	1.619249e-04	1.185614e-07	3.752233e-03
3	9	0.677456	1.578988e-04	9.751554e-08	3.645513e-03
3	10	0.679132	1.566325e-04	6.926509e-08	3.575237e-03
3	11	0.681544	1.639457e-04	7.851970e-08	3.779920e-03
3	12	0.682946	1.618985e-04	5.405267e-08	3.936778e-03
3	13	0.682966	1.558785e-04	7.138819e-08	3.780326e-03
3	14	0.682951	1.569766e-04	4.666721e-08	3.805754e-03
3	15	0.683703	1.603239e-04	4.899635e-08	3.917045e-03
3	16	0.684805	1.677768e-04	7.526931e-08	4.262965e-03
3	17	0.684495	1.638161e-04	6.496610e-08	4.065946e-03
3	18	0.685424	1.595560e-04	9.338806e-08	4.241103e-03
3	19	0.686616	1.580306e-04	1.024993e-07	4.293153e-03
3	20	0.688571	1.571060e-04	1.342093e-07	4.222298e-03
3	21	0.690249	1.561939e-04	1.319575e-07	4.182869e-03
