Epoch 	 Generation 	 Fitness 	 Cue_Plas 	 Obs_Plas 	 Utility
6	32	6.724205e-01	1.014523e-04	4.778869e-05	8.548326e-04
6	33	6.720721e-01	9.835931e-05	4.966628e-05	7.356535e-04
6	34	6.738014e-01	9.699231e-05	4.631168e-05	6.519048e-04
6	35	6.755025e-01	9.914839e-05	4.633230e-05	6.411978e-04
6	36	6.772375e-01	1.055552e-04	4.016454e-05	6.043264e-04
6	37	6.735503e-01	1.073722e-04	4.174782e-05	6.790737e-04
6	38	6.776270e-01	1.095885e-04	3.974769e-05	5.372279e-04
6	39	6.762045e-01	1.047986e-04	4.082722e-05	8.205796e-04
6	40	6.780150e-01	9.705306e-05	4.863049e-05	6.520669e-04
6	41	6.780482e-01	1.006477e-04	4.157432e-05	5.815709e-04
6	42	6.812000e-01	9.756269e-05	5.333789e-05	7.694651e-04
6	43	6.863936e-01	9.741824e-05	5.321710e-05	9.424762e-04
6	44	6.871943e-01	9.341452e-05	5.448826e-05	1.025849e-03
6	45	6.888714e-01	1.027999e-04	5.483983e-05	1.009301e-03
6	46	6.893181e-01	1.006561e-04	4.461628e-05	1.352573e-03
6	47	6.957392e-01	1.012794e-04	4.812781e-05	1.379442e-03
6	48	6.959845e-01	1.073708e-04	5.127628e-05	1.178942e-03
6	49	6.963703e-01	1.133270e-04	4.065560e-05	1.283295e-03
6	50	6.986920e-01	1.163341e-04	3.678774e-05	1.276871e-03
6	51	7.012003e-01	1.115098e-04	4.062642e-05	1.442116e-03
6	52	6.993032e-01	1.172627e-04	3.864500e-05	1.245543e-03
6	53	6.977043e-01	1.157700e-04	3.614804e-05	1.117282e-03
6	54	6.969887e-01	1.121571e-04	3.814568e-05	1.397888e-03
6	55	6.957916e-01	1.172390e-04	3.756740e-05	1.278520e-03
6	56	6.940094e-01	1.188725e-04	3.187651e-05	1.600830e-03
6	57	6.989549e-01	1.139391e-04	2.887137e-05	1.402172e-03
6	58	6.964455e-01	1.132323e-04	3.090260e-05	1.237296e-03
6	59	6.976181e-01	1.129211e-04	3.178290e-05	1.143300e-03
6	60	6.958865e-01	1.189053e-04	3.482590e-05	1.011275e-03
6	61	6.964126e-01	1.216139e-04	3.884536e-05	1.180115e-03
6	62	6.955349e-01	1.242325e-04	4.063285e-05	1.305421e-03
6	63	6.965519e-01	1.283771e-04	3.547615e-05	1.327599e-03
6	64	6.975285e-01	1.224260e-04	3.468371e-05	1.346603e-03
6	65	6.981190e-01	1.120611e-04	3.794737e-05	1.620388e-03
6	66	6.975960e-01	1.175720e-04	3.660918e-05	1.769956e-03
6	67	7.014794e-01	1.181708e-04	3.592538e-05	2.042479e-03
6	68	6.993089e-01	1.207250e-04	3.694083e-05	1.787331e-03
6	69	7.011287e-01	1.181740e-04	3.780082e-05	1.867756e-03
6	70	7.010116e-01	1.198207e-04	3.589403e-05	1.585557e-03
6	71	6.996011e-01	1.206959e-04	3.848606e-05	1.529538e-03
6	72	7.008746e-01	1.180062e-04	3.988485e-05	1.619370e-03
6	73	7.036119e-01	1.165007e-04	3.998817e-05	1.516048e-03
6	74	7.033181e-01	1.139156e-04	3.566183e-05	1.270374e-03
6	75	7.027131e-01	1.191315e-04	3.389852e-05	1.513082e-03
6	76	7.014644e-01	1.221318e-04	3.306178e-05	1.642334e-03
6	77	7.024442e-01	1.135187e-04	2.819963e-05	1.430327e-03
6	78	7.030330e-01	1.117130e-04	2.669239e-05	1.605450e-03
6	79	7.055216e-01	1.135666e-04	3.007171e-05	1.666613e-03
6	80	7.072493e-01	1.122412e-04	3.206228e-05	1.541085e-03
6	81	7.060307e-01	1.129190e-04	3.187140e-05	1.299916e-03
6	82	7.037906e-01	1.100696e-04	3.195295e-05	1.340180e-03
6	83	7.037828e-01	1.129965e-04	3.518080e-05	1.497274e-03
6	84	7.066681e-01	1.105917e-04	3.518291e-05	1.284194e-03
6	85	7.091833e-01	1.038118e-04	3.518146e-05	1.289966e-03
6	86	7.049398e-01	1.042086e-04	3.326418e-05	1.180380e-03
6	87	7.057537e-01	1.025339e-04	3.256975e-05	1.165453e-03
6	88	7.059313e-01	1.036626e-04	3.309729e-05	1.353757e-03
6	89	7.056156e-01	1.047272e-04	3.675501e-05	1.614503e-03
6	90	7.073088e-01	1.017808e-04	3.769640e-05	1.485836e-03
6	91	7.052978e-01	1.015670e-04	3.824515e-05	1.496630e-03
6	92	7.057177e-01	1.023990e-04	4.089496e-05	1.422666e-03
6	93	7.084039e-01	9.926440e-05	4.291330e-05	1.469748e-03
6	94	7.075727e-01	9.920842e-05	4.516318e-05	1.379029e-03
6	95	7.081866e-01	1.022277e-04	4.624278e-05	1.421861e-03
6	96	7.095729e-01	1.023775e-04	4.147544e-05	1.468937e-03
6	97	7.113740e-01	1.036520e-04	4.352974e-05	1.498277e-03
6	98	7.130304e-01	1.050622e-04	4.025503e-05	1.489383e-03
6	99	7.131078e-01	1.068471e-04	4.095863e-05	1.496421e-03
6	100	7.139058e-01	1.075945e-04	4.251500e-05	1.304415e-03
6	101	7.168908e-01	1.123167e-04	4.431933e-05	1.226528e-03
6	102	7.151177e-01	1.179509e-04	4.562855e-05	1.152104e-03
6	103	7.162569e-01	1.102796e-04	4.966977e-05	1.258031e-03
6	104	7.166297e-01	1.017223e-04	4.786156e-05	1.433667e-03
6	105	7.173622e-01	1.083917e-04	4.903655e-05	1.407601e-03
6	106	7.175737e-01	1.128222e-04	4.994868e-05	1.341655e-03
6	107	7.162865e-01	1.151301e-04	5.274905e-05	1.437985e-03
6	108	7.165211e-01	1.140880e-04	5.481582e-05	1.454422e-03
6	109	7.142576e-01	1.158650e-04	5.136513e-05	1.514472e-03
6	110	7.193792e-01	1.137402e-04	4.712944e-05	1.642475e-03
6	111	7.238405e-01	1.169712e-04	4.566904e-05	1.749988e-03
6	112	7.223607e-01	1.208827e-04	4.787156e-05	1.640440e-03
6	113	7.240639e-01	1.223700e-04	4.766014e-05	1.663915e-03
6	114	7.233063e-01	1.228753e-04	4.914232e-05	1.778566e-03
6	115	7.241117e-01	1.267559e-04	4.490020e-05	1.884067e-03
6	116	7.246082e-01	1.252977e-04	4.306860e-05	1.826924e-03
6	117	7.262760e-01	1.148604e-04	4.638865e-05	1.953175e-03
6	118	7.271888e-01	1.131106e-04	4.636320e-05	1.977513e-03
6	119	7.288302e-01	1.148646e-04	4.644783e-05	2.033110e-03
6	120	7.336476e-01	1.137360e-04	4.844554e-05	2.155036e-03
6	121	7.331153e-01	1.154019e-04	4.483558e-05	2.077364e-03
6	122	7.338947e-01	1.095964e-04	4.420396e-05	2.119689e-03
6	123	7.344524e-01	1.060294e-04	4.318345e-05	1.891860e-03
6	124	7.399799e-01	1.109006e-04	4.202391e-05	1.799081e-03
6	125	7.433519e-01	1.196071e-04	4.105845e-05	1.714903e-03
6	126	7.397279e-01	1.345119e-04	4.447263e-05	1.715337e-03
6	127	7.425435e-01	1.336493e-04	4.736075e-05	1.685930e-03
6	128	7.435995e-01	1.368643e-04	4.488165e-05	1.664089e-03
6	129	7.450232e-01	1.324544e-04	4.403383e-05	1.699486e-03
6	130	7.479044e-01	1.337484e-04	4.427538e-05	1.531915e-03
6	131	7.489655e-01	1.257897e-04	4.380521e-05	1.499599e-03
6	132	7.479804e-01	1.322165e-04	4.436290e-05	1.679652e-03
6	133	7.461399e-01	1.309199e-04	4.277434e-05	1.633992e-03
6	134	7.512785e-01	1.328893e-04	3.967755e-05	1.682255e-03
6	135	7.541835e-01	1.343253e-04	3.994927e-05	1.565951e-03
6	136	7.559685e-01	1.401445e-04	3.966239e-05	1.647902e-03
6	137	7.593451e-01	1.482599e-04	3.768256e-05	1.621378e-03
6	138	7.586655e-01	1.488587e-04	3.528596e-05	1.525604e-03
6	139	7.590507e-01	1.540974e-04	3.821799e-05	1.500582e-03
6	140	7.589654e-01	1.532239e-04	3.598230e-05	1.374801e-03
6	141	7.567078e-01	1.579040e-04	3.497960e-05	1.121027e-03
6	142	7.544091e-01	1.560260e-04	3.386075e-05	1.319336e-03
6	143	7.554809e-01	1.683904e-04	3.558031e-05	1.137549e-03
6	144	7.558944e-01	1.817419e-04	3.202912e-05	1.012511e-03
6	145	7.548126e-01	1.733133e-04	3.242243e-05	1.124272e-03
6	146	7.537840e-01	1.655714e-04	2.889746e-05	1.105664e-03
6	147	7.558201e-01	1.669798e-04	3.062711e-05	1.186682e-03
6	148	7.565250e-01	1.711353e-04	3.099367e-05	1.135549e-03
6	149	7.584328e-01	1.660888e-04	3.280331e-05	1.303785e-03
6	150	7.588565e-01	1.829891e-04	3.110226e-05	1.176893e-03
6	151	7.602548e-01	1.756182e-04	3.018980e-05	1.371628e-03
6	152	7.607178e-01	1.809454e-04	3.101923e-05	1.211053e-03
6	153	7.618365e-01	1.901905e-04	3.003837e-05	8.786094e-04
6	154	7.631555e-01	1.859188e-04	2.932188e-05	6.896345e-04
6	155	7.653790e-01	1.987982e-04	2.946481e-05	4.704135e-04
6	156	7.650636e-01	1.958931e-04	2.912577e-05	8.641841e-04
6	157	7.641333e-01	2.134829e-04	3.574990e-05	6.735149e-04
6	158	7.649035e-01	2.014146e-04	3.886901e-05	8.908197e-04
6	159	7.649811e-01	1.834436e-04	3.405514e-05	1.285745e-03
6	160	7.640935e-01	1.838844e-04	3.906145e-05	1.395807e-03
6	161	7.633694e-01	1.847821e-04	3.937134e-05	1.511225e-03
6	162	7.623581e-01	1.865052e-04	3.950593e-05	1.274494e-03
6	163	7.637964e-01	1.910423e-04	3.865308e-05	1.274865e-03
6	164	7.623299e-01	2.063433e-04	4.042698e-05	7.114743e-04
6	165	7.633773e-01	2.161107e-04	4.536338e-05	6.396952e-04
6	166	7.642360e-01	2.214352e-04	4.331180e-05	7.251576e-04
6	167	7.660554e-01	2.031266e-04	4.469649e-05	7.922965e-04
6	168	7.658706e-01	1.982938e-04	4.967556e-05	1.083541e-03
6	169	7.649410e-01	2.056719e-04	5.120695e-05	1.284199e-03
6	170	7.663308e-01	1.917570e-04	5.043327e-05	1.610845e-03
6	171	7.660854e-01	2.011223e-04	5.557038e-05	1.317693e-03
6	172	7.651470e-01	1.978798e-04	5.449857e-05	1.102957e-03
6	173	7.630739e-01	1.967772e-04	5.348667e-05	1.069685e-03
6	174	7.615276e-01	1.890160e-04	5.664841e-05	1.195172e-03
6	175	7.632369e-01	1.891389e-04	5.662613e-05	1.044385e-03
6	176	7.658111e-01	1.917645e-04	5.129354e-05	1.030767e-03
6	177	7.674330e-01	1.753026e-04	5.315618e-05	9.335791e-04
6	178	7.666697e-01	1.795005e-04	5.106738e-05	1.006331e-03
6	179	7.659039e-01	1.877921e-04	5.231918e-05	1.041380e-03
6	180	7.669982e-01	2.021758e-04	5.005830e-05	7.813501e-04
6	181	7.656973e-01	2.180088e-04	5.596756e-05	5.791518e-04
6	182	7.645173e-01	2.175307e-04	5.166527e-05	3.849175e-04
6	183	7.623947e-01	2.428916e-04	5.007589e-05	2.781499e-04
6	184	7.655664e-01	2.689255e-04	5.070315e-05	8.739988e-05
6	185	7.658038e-01	2.599542e-04	4.721584e-05	-1.787028e-04
6	186	7.673140e-01	2.711315e-04	4.889395e-05	2.104231e-05
6	187	7.707228e-01	2.808915e-04	4.627470e-05	-2.534559e-04
6	188	7.686711e-01	2.708765e-04	5.030321e-05	-3.853679e-04
6	189	7.696459e-01	2.329462e-04	5.357569e-05	2.951317e-04
6	190	7.713224e-01	2.267899e-04	4.394507e-05	6.966368e-04
6	191	7.704860e-01	2.204872e-04	4.470543e-05	7.589977e-04
6	192	7.711706e-01	2.287831e-04	4.912433e-05	5.902558e-04
6	193	7.726988e-01	2.136543e-04	4.883888e-05	8.626575e-04
6	194	7.717567e-01	2.087128e-04	4.618591e-05	1.022012e-03
6	195	7.724488e-01	1.975616e-04	4.907805e-05	1.045593e-03
6	196	7.730070e-01	1.895046e-04	4.652953e-05	8.549659e-04
6	197	7.739565e-01	1.919248e-04	4.667557e-05	1.145941e-03
6	198	7.726399e-01	1.990269e-04	4.947835e-05	1.224130e-03
6	199	7.732050e-01	1.975895e-04	4.705529e-05	1.313636e-03
6	200	7.744686e-01	1.862817e-04	4.512263e-05	1.446300e-03
7	1	6.781122e-01	1.947316e-04	8.741339e-06	-4.922355e-03
7	2	6.762880e-01	1.892739e-04	9.506768e-06	-4.890889e-03
7	3	6.784123e-01	1.943416e-04	9.090577e-06	-4.886402e-03
7	4	6.786854e-01	1.960894e-04	8.060759e-06	-5.065703e-03
7	5	6.782992e-01	1.970973e-04	7.874297e-06	-5.197385e-03
7	6	6.778958e-01	1.988691e-04	8.210118e-06	-5.207984e-03
7	7	6.786660e-01	2.142553e-04	9.720497e-06	-5.509703e-03
7	8	6.779619e-01	2.254106e-04	1.050501e-05	-5.728958e-03
7	9	6.797081e-01	2.278438e-04	1.084044e-05	-5.823686e-03
7	10	6.793073e-01	2.180914e-04	1.076739e-05	-5.458342e-03
7	11	6.765185e-01	2.273618e-04	1.170907e-05	-5.398822e-03
7	12	6.763984e-01	2.234964e-04	1.200012e-05	-5.328909e-03
7	13	6.748657e-01	2.070714e-04	1.312054e-05	-5.375655e-03
7	14	6.756132e-01	2.120323e-04	1.242494e-05	-5.304700e-03
7	15	6.745566e-01	2.220919e-04	1.423853e-05	-5.473044e-03
7	16	6.755865e-01	2.202912e-04	1.327983e-05	-5.804266e-03
7	17	6.764001e-01	2.214542e-04	1.193077e-05	-5.482771e-03
7	18	6.759865e-01	2.190260e-04	1.158681e-05	-5.435171e-03
7	19	6.781026e-01	2.306874e-04	1.202982e-05	-5.915877e-03
7	20	6.762628e-01	2.296720e-04	1.203356e-05	-5.980002e-03
7	21	6.748821e-01	2.151832e-04	9.797799e-06	-5.878710e-03
7	22	6.760449e-01	2.128144e-04	8.718385e-06	-6.073908e-03
7	23	6.762300e-01	2.104980e-04	9.130449e-06	-6.308207e-03
7	24	6.786173e-01	2.180824e-04	9.103915e-06	-6.512409e-03
7	25	6.764313e-01	2.170067e-04	1.000630e-05	-6.444727e-03
7	26	6.766450e-01	2.132543e-04	1.026909e-05	-6.227356e-03
7	27	6.781418e-01	2.159094e-04	1.114810e-05	-6.473401e-03
7	28	6.759801e-01	2.155893e-04	9.926175e-06	-6.418023e-03
7	29	6.779104e-01	2.110262e-04	6.867477e-06	-6.168718e-03
7	30	6.768596e-01	2.008011e-04	7.481153e-06	-5.995532e-03
7	31	6.791057e-01	1.939097e-04	8.283944e-06	-5.824854e-03
7	32	6.784760e-01	1.959892e-04	8.727081e-06	-5.607308e-03
7	33	6.792878e-01	1.904649e-04	9.228897e-06	-5.378013e-03
7	34	6.767525e-01	1.978849e-04	1.050560e-05	-5.504594e-03
7	35	6.774380e-01	1.968831e-04	1.155847e-05	-5.417057e-03
7	36	6.775786e-01	1.920080e-04	1.170477e-05	-5.277681e-03
7	37	6.791210e-01	1.822216e-04	1.026779e-05	-4.924813e-03
7	38	6.798649e-01	1.727932e-04	9.907992e-06	-4.802068e-03
7	39	6.786064e-01	1.809778e-04	9.968953e-06	-4.881380e-03
7	40	6.820307e-01	1.831283e-04	9.956098e-06	-4.777837e-03
7	41	6.838914e-01	1.855169e-04	1.012036e-05	-4.684106e-03
7	42	6.856774e-01	1.807413e-04	9.898564e-06	-4.323696e-03
7	43	6.866059e-01	1.790353e-04	1.026854e-05	-4.313919e-03
7	44	6.858249e-01	1.902730e-04	1.147298e-05	-4.397600e-03
7	45	6.856436e-01	1.775712e-04	1.118457e-05	-4.340936e-03
7	46	6.863334e-01	1.849942e-04	1.184718e-05	-4.382116e-03
7	47	6.875611e-01	1.961117e-04	1.109516e-05	-4.311794e-03
7	48	6.899593e-01	2.023263e-04	1.211627e-05	-4.357688e-03
7	49	6.918144e-01	2.071041e-04	1.196444e-05	-4.240806e-03
7	50	6.916578e-01	1.964859e-04	1.030314e-05	-3.868166e-03
7	51	6.922342e-01	2.014945e-04	9.247626e-06	-3.786146e-03
7	52	6.909855e-01	2.222846e-04	9.313217e-06	-4.537494e-03
7	53	6.904807e-01	2.145827e-04	9.699831e-06	-4.443792e-03
7	54	6.871606e-01	2.165566e-04	1.192927e-05	-4.489714e-03
7	55	6.895200e-01	2.177799e-04	1.131578e-05	-4.307293e-03
7	56	6.886355e-01	2.260362e-04	1.105654e-05	-4.642782e-03
7	57	6.909148e-01	2.451638e-04	1.231221e-05	-4.894476e-03
7	58	6.887724e-01	2.650783e-04	9.678592e-06	-4.814860e-03
7	59	6.894301e-01	2.257925e-04	9.785654e-06	-4.324338e-03
7	60	6.929051e-01	2.244721e-04	1.176943e-05	-4.230622e-03
7	61	6.915425e-01	2.207100e-04	1.098518e-05	-3.638264e-03
7	62	6.931572e-01	2.171159e-04	9.837855e-06	-3.697731e-03
7	63	6.953680e-01	2.242357e-04	1.005675e-05	-3.824252e-03
7	64	6.979931e-01	2.134546e-04	9.240323e-06	-3.523259e-03
7	65	6.998488e-01	2.001144e-04	9.129316e-06	-3.158644e-03
7	66	6.994316e-01	2.091741e-04	7.657974e-06	-3.506057e-03
7	67	7.008328e-01	2.088554e-04	7.951472e-06	-3.862355e-03
7	68	7.032714e-01	2.256339e-04	7.520279e-06	-4.068889e-03
7	69	7.048806e-01	2.155343e-04	9.035255e-06	-3.902834e-03
7	70	7.052671e-01	2.295657e-04	8.259362e-06	-4.324870e-03
7	71	7.065404e-01	2.064231e-04	8.829929e-06	-3.828589e-03
7	72	7.064382e-01	1.933955e-04	8.305775e-06	-3.184738e-03
7	73	7.042597e-01	1.942180e-04	8.886300e-06	-3.066190e-03
7	74	7.033665e-01	1.836117e-04	9.660010e-06	-2.943647e-03
7	75	7.036941e-01	1.877854e-04	1.121778e-05	-2.954745e-03
7	76	7.050281e-01	1.735936e-04	8.307128e-06	-2.729108e-03
7	77	7.046801e-01	1.775092e-04	1.031591e-05	-2.675254e-03
7	78	7.040561e-01	1.846641e-04	9.762848e-06	-2.526913e-03
7	79	7.053266e-01	1.789138e-04	9.355596e-06	-2.427556e-03
7	80	7.039267e-01	1.646266e-04	7.397471e-06	-2.103800e-03
7	81	7.027282e-01	1.509573e-04	7.837678e-06	-2.351945e-03
7	82	7.027319e-01	1.344272e-04	7.121116e-06	-2.210612e-03
7	83	7.056501e-01	1.480914e-04	6.815687e-06	-2.130795e-03
7	84	7.087519e-01	1.580404e-04	6.405841e-06	-2.018319e-03
7	85	7.070780e-01	1.533519e-04	8.494623e-06	-2.073576e-03
7	86	7.077731e-01	1.457396e-04	9.172438e-06	-1.710342e-03
7	87	7.067938e-01	1.389769e-04	7.947964e-06	-1.444828e-03
7	88	7.055353e-01	1.349704e-04	6.522634e-06	-1.240222e-03
7	89	7.067913e-01	1.475431e-04	7.066963e-06	-1.530386e-03
7	90	7.083903e-01	1.440365e-04	5.416929e-06	-1.700563e-03
7	91	7.086746e-01	1.477479e-04	5.695490e-06	-1.893877e-03
7	92	7.099404e-01	1.373348e-04	4.761472e-06	-1.820096e-03
7	93	7.095858e-01	1.359971e-04	7.611866e-06	-1.426691e-03
7	94	7.120722e-01	1.242901e-04	5.067093e-06	-1.308722e-03
7	95	7.135516e-01	1.185801e-04	4.167411e-06	-1.377673e-03
7	96	7.134660e-01	1.177239e-04	3.309733e-06	-1.206390e-03
7	97	7.164678e-01	1.082220e-04	2.740907e-06	-9.387817e-04
7	98	7.177205e-01	1.073090e-04	2.277601e-06	-7.778314e-04
7	99	7.173735e-01	1.105294e-04	2.298653e-06	-6.772816e-04
7	100	7.170480e-01	1.031584e-04	1.951761e-06	-4.860009e-04
7	101	7.179201e-01	1.082257e-04	2.085703e-06	-2.772093e-04
7	102	7.182752e-01	9.795369e-05	2.028023e-06	-2.878703e-04
7	103	7.197347e-01	9.985203e-05	1.915587e-06	-1.972845e-04
7	104	7.188319e-01	9.748012e-05	2.291023e-06	-2.547546e-04
7	105	7.166920e-01	1.053076e-04	3.118584e-06	-1.748752e-04
7	106	7.201791e-01	9.953749e-05	2.891110e-06	-2.655395e-04
7	107	7.175755e-01	1.022542e-04	2.427732e-06	-1.386498e-04
7	108	7.205673e-01	1.004643e-04	3.294850e-06	-3.587254e-04
7	109	7.219572e-01	7.947578e-05	3.320952e-06	-1.518145e-04
7	110	7.234647e-01	6.937726e-05	2.591240e-06	-2.618970e-05
7	111	7.232461e-01	6.774659e-05	2.611893e-06	2.291564e-04
7	112	7.241885e-01	6.421032e-05	2.313602e-06	4.290748e-04
7	113	7.243898e-01	5.963585e-05	1.997344e-06	4.002484e-04
7	114	7.247344e-01	6.893361e-05	2.489248e-06	5.473763e-04
7	115	7.278198e-01	7.276789e-05	2.684032e-06	5.510097e-04
7	116	7.245558e-01	7.223739e-05	1.517023e-06	4.462375e-04
7	117	7.224435e-01	7.815141e-05	1.886929e-06	4.879945e-04
7	118	7.217378e-01	8.827148e-05	2.220336e-06	3.908295e-04
7	119	7.200053e-01	8.655490e-05	1.248090e-06	3.469477e-04
7	120	7.220791e-01	9.750401e-05	1.477459e-06	2.016712e-04
7	121	7.228497e-01	9.454124e-05	1.125121e-06	4.432671e-04
7	122	7.242202e-01	1.016445e-04	1.216517e-06	3.663867e-04
7	123	7.238271e-01	9.809889e-05	1.078693e-06	2.901516e-04
7	124	7.232319e-01	1.028654e-04	1.350329e-06	2.951673e-04
7	125	7.228368e-01	1.035916e-04	1.276977e-06	2.587436e-04
7	126	7.234052e-01	9.396051e-05	8.374130e-07	5.233586e-04
7	127	7.228506e-01	9.206694e-05	2.569111e-07	6.211763e-04
7	128	7.241933e-01	8.730919e-05	2.560848e-07	7.710243e-04
7	129	7.236461e-01	8.452933e-05	3.749722e-07	8.571732e-04
7	130	7.243451e-01	7.837886e-05	4.830154e-07	9.073901e-04
7	131	7.251552e-01	7.831291e-05	6.708067e-07	7.681870e-04
7	132	7.235696e-01	8.549397e-05	6.358450e-07	5.824805e-04
7	133	7.223255e-01	9.114672e-05	5.060947e-07	3.755501e-04
7	134	7.209888e-01	8.620718e-05	1.124148e-06	2.757435e-04
7	135	7.188439e-01	8.562765e-05	8.149999e-07	4.011060e-04
7	136	7.192806e-01	8.207696e-05	1.088903e-06	3.410996e-04
7	137	7.191782e-01	7.658719e-05	1.099120e-06	5.588452e-04
7	138	7.202923e-01	7.117023e-05	1.212118e-06	7.036111e-04
7	139	7.204807e-01	7.035899e-05	7.642000e-07	7.335435e-04
7	140	7.203923e-01	7.315446e-05	1.070045e-06	7.730038e-04
7	141	7.191773e-01	7.505011e-05	1.359834e-06	8.458870e-04
7	142	7.180898e-01	7.896171e-05	3.906616e-07	5.891055e-04
7	143	7.175550e-01	8.016112e-05	1.757174e-07	5.773898e-04
7	144	7.178684e-01	8.771800e-05	2.834961e-07	2.493813e-04
7	145	7.148254e-01	8.537788e-05	3.343297e-07	4.639047e-05
7	146	7.173079e-01	9.246516e-05	8.952723e-08	1.049848e-04
7	147	7.169313e-01	7.894592e-05	1.710459e-07	2.158253e-04
7	148	7.151305e-01	6.857789e-05	3.966105e-07	3.356638e-04
7	149	7.141772e-01	7.113479e-05	6.828408e-07	3.663913e-04
7	150	7.146150e-01	5.693656e-05	7.897971e-07	4.644912e-04
7	151	7.154857e-01	5.826389e-05	7.225349e-07	7.233672e-04
7	152	7.173106e-01	5.863480e-05	9.245764e-07	7.452186e-04
7	153	7.182877e-01	5.628463e-05	4.346493e-07	6.891030e-04
7	154	7.172800e-01	6.208216e-05	5.186398e-07	7.594038e-04
7	155	7.172779e-01	6.192113e-05	5.417863e-07	9.072683e-04
7	156	7.170603e-01	6.364182e-05	4.491519e-07	7.803126e-04
7	157	7.167814e-01	6.410135e-05	1.663311e-07	7.920309e-04
7	158	7.179281e-01	6.093093e-05	2.286246e-07	7.151647e-04
7	159	7.185595e-01	6.478164e-05	1.498555e-07	5.279886e-04
7	160	7.206905e-01	4.968541e-05	1.443581e-07	8.120020e-04
7	161	7.216325e-01	5.177067e-05	3.760469e-08	8.706809e-04
7	162	7.225567e-01	5.436324e-05	1.386749e-07	9.089596e-04
7	163	7.219121e-01	5.330831e-05	3.611159e-09	9.439618e-04
7	164	7.220351e-01	5.398657e-05	3.142931e-09	9.005975e-04
7	165	7.224639e-01	5.314805e-05	2.828363e-09	9.873173e-04
7	166	7.227900e-01	5.165546e-05	2.716544e-09	9.668542e-04
7	167	7.250251e-01	5.092113e-05	2.487363e-09	8.613401e-04
7	168	7.269043e-01	4.984916e-05	2.376081e-09	6.932825e-04
7	169	7.277054e-01	5.168344e-05	2.784718e-09	7.770861e-04
7	170	7.269631e-01	5.597274e-05	2.759195e-09	8.990831e-04
7	171	7.269086e-01	5.389115e-05	2.678233e-09	5.978432e-04
7	172	7.284602e-01	5.123836e-05	3.234222e-09	7.147495e-04
7	173	7.278163e-01	5.188619e-05	3.498733e-09	4.699766e-04
7	174	7.265040e-01	5.415514e-05	3.783992e-09	4.635509e-04
7	175	7.282692e-01	4.948979e-05	3.705959e-09	3.013395e-04
7	176	7.279892e-01	6.348056e-05	3.470395e-09	4.652720e-04
7	177	7.242945e-01	7.142161e-05	3.518512e-09	9.269921e-04
7	178	7.238480e-01	7.245952e-05	3.116136e-09	8.002617e-04
7	179	7.263529e-01	7.065805e-05	2.761219e-09	8.124270e-04
7	180	7.243457e-01	6.086544e-05	1.148011e-07	7.137040e-04
7	181	7.236153e-01	6.740273e-05	1.092813e-06	7.309145e-04
7	182	7.215277e-01	7.128076e-05	3.187840e-07	7.813574e-04
7	183	7.237787e-01	6.939723e-05	1.976227e-07	8.466009e-04
7	184	7.234979e-01	6.328415e-05	2.550786e-07	9.266447e-04
7	185	7.224209e-01	6.579622e-05	1.285859e-07	9.882402e-04
7	186	7.224827e-01	7.979787e-05	2.253757e-09	1.114101e-03
7	187	7.199624e-01	8.569252e-05	1.904386e-09	1.055237e-03
7	188	7.190131e-01	9.340609e-05	2.040787e-09	7.045593e-04
7	189	7.177465e-01	8.981933e-05	2.064846e-09	9.887771e-04
7	190	7.197777e-01	8.547105e-05	2.174566e-09	8.971789e-04
7	191	7.209677e-01	7.874316e-05	2.015571e-09	1.003240e-03
7	192	7.208541e-01	7.453793e-05	1.933144e-09	1.229959e-03
7	193	7.221072e-01	7.775369e-05	2.136527e-09	1.340904e-03
7	194	7.216129e-01	9.381162e-05	1.951039e-09	1.375567e-03
7	195	7.212613e-01	8.068211e-05	2.082627e-09	1.392950e-03
7	196	7.223426e-01	7.164534e-05	2.298946e-09	1.442569e-03
7	197	7.219273e-01	7.543884e-05	1.850412e-09	1.328020e-03
7	198	7.205115e-01	7.420078e-05	1.928445e-09	1.548169e-03
7	199	7.211790e-01	7.319131e-05	2.471689e-09	1.553726e-03
7	200	7.186505e-01	7.939887e-05	2.027512e-09	1.504119e-03
8	1	6.912483e-01	8.174451e-05	0.000000e+00	1.288189e-03
8	2	6.943932e-01	8.125687e-05	0.000000e+00	1.178343e-03
8	3	6.936174e-01	8.410317e-05	0.000000e+00	1.459836e-03
8	4	6.931359e-01	8.973550e-05	0.000000e+00	1.836916e-03
8	5	6.919745e-01	9.441506e-05	0.000000e+00	1.745821e-03
8	6	6.933545e-01	9.382806e-05	0.000000e+00	1.498597e-03
8	7	6.945667e-01	8.991286e-05	0.000000e+00	1.571759e-03
8	8	6.968563e-01	8.594510e-05	0.000000e+00	1.636441e-03
8	9	6.978015e-01	8.824740e-05	0.000000e+00	1.604128e-03
8	10	6.963535e-01	9.555298e-05	0.000000e+00	1.737987e-03
8	11	6.936359e-01	9.783435e-05	0.000000e+00	1.512370e-03
8	12	6.948074e-01	8.053832e-05	0.000000e+00	1.324556e-03
8	13	6.921930e-01	9.080229e-05	0.000000e+00	1.662318e-03
8	14	6.914330e-01	9.141089e-05	0.000000e+00	1.783680e-03
8	15	6.916115e-01	9.110925e-05	0.000000e+00	2.007384e-03
