5.000000e-01	5.598177e-01	5.000000e-01	5.458800e-01	5.000000e-01	5.000000e-01	2.645310e-01	5.823776e-01	4.019179e-01	4.116278e-01	7.430603e-01	5.000000e-01	2.888768e-01	5.000000e-01	4.362222e-01	5.000000e-01	5.000000e-01	6.596420e-01	5.569003e-01	4.858051e-01	
5.000000e-01	7.472155e-01	4.176415e-01	5.390920e-01	5.000000e-01	3.554240e-01	3.785631e-01	5.520990e-01	5.000000e-01	4.601009e-01	5.606749e-01	7.640323e-01	5.068125e-01	3.905135e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.335842e-01	5.000000e-01	5.000000e-01	
6.589679e-01	2.984989e-01	6.965547e-01	5.031000e-01	3.841505e-01	4.037203e-01	5.000000e-01	4.152839e-01	5.205038e-01	3.941597e-01	5.000000e-01	5.000000e-01	4.647615e-01	7.070809e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	
4.373876e-01	3.480889e-01	5.000000e-01	3.905097e-01	4.391106e-01	4.579976e-01	5.000000e-01	4.895293e-01	5.000000e-01	5.000000e-01	6.451821e-01	5.000000e-01	4.422382e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.930747e-01	5.000000e-01	6.150122e-01	5.365607e-01	
5.000000e-01	5.000000e-01	5.819716e-01	4.599119e-01	5.000000e-01	5.217453e-01	5.000000e-01	4.278721e-01	5.000000e-01	3.503875e-01	3.440736e-01	6.320618e-01	3.744744e-01	6.787625e-01	2.550180e-01	6.128343e-01	4.750829e-01	5.000000e-01	5.341009e-01	3.253515e-01	
5.193137e-01	5.000000e-01	3.138339e-01	1.662879e-01	5.000000e-01	7.637348e-01	5.600686e-01	4.709655e-01	2.734651e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.848452e-01	6.543744e-01	4.074527e-01	1.658214e-01	4.144157e-01	6.080583e-01	5.000000e-01	7.190486e-01	
5.411689e-01	5.000000e-01	7.171030e-01	6.271400e-01	3.689095e-01	5.000000e-01	4.615550e-01	6.482303e-01	6.108928e-01	7.672849e-01	5.000000e-01	6.007655e-01	5.000000e-01	4.035169e-01	6.510387e-01	5.081064e-01	5.357984e-01	5.000000e-01	3.511764e-01	4.787568e-01	
3.744641e-01	2.696453e-01	4.988821e-01	4.564768e-01	4.929788e-01	5.000000e-01	5.000000e-01	4.271939e-01	6.114930e-01	5.000000e-01	6.541194e-01	5.000000e-01	5.000000e-01	5.000000e-01	7.178801e-01	3.786249e-01	7.439790e-01	8.311190e-01	5.169088e-01	5.030125e-01	
4.034266e-01	4.422728e-01	6.426958e-01	5.506507e-01	4.138060e-01	3.187451e-01	5.000000e-01	5.000000e-01	4.050253e-01	7.986033e-01	3.675882e-01	5.000000e-01	2.861788e-01	2.151107e-01	7.069653e-01	5.000000e-01	3.368445e-01	5.000000e-01	5.000000e-01	3.018971e-01	
3.747964e-01	3.272773e-01	3.219236e-01	5.000000e-01	5.000000e-01	5.784703e-01	2.689406e-01	5.000000e-01	3.657543e-01	4.904546e-01	5.923712e-01	4.200459e-01	3.441476e-01	5.000000e-01	5.000000e-01	5.661991e-01	2.968815e-01	5.000000e-01	5.000000e-01	5.000000e-01	
5.000000e-01	5.000000e-01	3.595646e-01	4.571632e-01	5.000000e-01	4.902018e-01	5.000000e-01	5.866763e-01	5.000000e-01	5.059064e-01	5.000000e-01	4.519788e-01	3.982203e-01	5.830052e-01	5.000000e-01	5.000000e-01	5.288403e-01	6.091928e-01	4.929239e-01	4.171247e-01	
5.000000e-01	4.204888e-01	5.000000e-01	5.000000e-01	4.182928e-01	3.063156e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.473020e-01	4.154360e-01	5.000000e-01	6.147880e-01	4.985946e-01	4.376656e-01	3.628032e-01	5.000000e-01	5.050532e-01	5.712759e-01	4.455069e-01	
5.000000e-01	5.000000e-01	5.163064e-01	4.868022e-01	6.631557e-01	5.000000e-01	5.000000e-01	3.137417e-01	5.163005e-01	4.432539e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.783785e-01	5.000000e-01	5.000000e-01	5.000000e-01	4.694144e-01	6.471613e-01	6.155715e-01	
5.377391e-01	5.000000e-01	5.574899e-01	5.000000e-01	5.000000e-01	4.237591e-01	6.513929e-01	5.000000e-01	5.000000e-01	4.602206e-01	5.000000e-01	6.082313e-01	5.000000e-01	3.490755e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	
5.000000e-01	4.394351e-01	4.497655e-01	4.753717e-01	5.507046e-01	5.087176e-01	5.000000e-01	5.000000e-01	4.350102e-01	5.000000e-01	3.776013e-01	5.000000e-01	3.119081e-01	5.154286e-01	6.107193e-01	7.791979e-01	5.000000e-01	3.558112e-01	5.000000e-01	3.665184e-01	
5.000000e-01	3.319661e-01	2.596332e-01	5.000000e-01	3.480992e-01	5.000000e-01	5.000000e-01	3.885866e-01	5.818973e-01	3.272043e-01	3.770072e-01	5.178341e-01	5.903388e-01	4.610254e-01	5.000000e-01	5.326063e-01	5.341129e-01	5.000000e-01	2.911301e-01	8.004472e-01	
5.000000e-01	6.097676e-01	5.315340e-01	5.000000e-01	3.523850e-01	5.000000e-01	5.671517e-01	5.925748e-01	4.437202e-01	5.000000e-01	5.000000e-01	4.418813e-01	6.203171e-01	5.892363e-01	5.000000e-01	5.881325e-01	5.077478e-01	4.934693e-01	7.542515e-01	6.725983e-01	
4.484451e-01	5.000000e-01	6.198993e-01	7.017908e-01	7.209264e-01	5.000000e-01	5.000000e-01	3.601285e-01	4.274992e-01	5.000000e-01	4.972160e-01	5.000000e-01	5.000000e-01	1.619649e-01	4.261217e-01	5.615858e-01	3.825956e-01	4.653111e-01	5.751127e-01	2.300509e-01	
5.000000e-01	3.918316e-01	5.451712e-01	2.989984e-01	5.833919e-01	5.099086e-01	5.000000e-01	5.906972e-01	5.000000e-01	2.567155e-01	4.241046e-01	8.291816e-01	6.720210e-01	3.230298e-01	5.000000e-01	3.297877e-01	5.153930e-01	5.000000e-01	4.147168e-01	4.261010e-01	
4.587388e-01	3.702541e-01	2.390481e-01	5.000000e-01	2.805688e-01	6.840356e-01	5.921847e-01	5.000000e-01	3.062953e-01	5.000000e-01	5.043193e-01	5.000000e-01	5.759053e-01	5.099814e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.989875e-01	
5.000000e-01	5.751581e-01	3.148730e-01	8.117758e-01	5.000000e-01	4.071297e-01	5.000000e-01	7.538719e-01	4.806937e-01	5.513227e-01	5.000000e-01	5.000000e-01	5.473885e-01	3.823293e-01	5.899405e-01	5.398864e-01	4.297451e-01	5.000000e-01	5.643820e-01	7.488025e-01	
5.000000e-01	4.575887e-01	4.654274e-01	5.000000e-01	5.000000e-01	5.510290e-01	5.000000e-01	5.000000e-01	6.782682e-01	5.000000e-01	4.644964e-01	5.000000e-01	4.212373e-01	3.507939e-01	6.494122e-01	6.493655e-01	6.834084e-01	3.247976e-01	5.000000e-01	6.179081e-01	
6.480073e-01	5.000000e-01	7.565532e-01	6.570479e-01	7.196396e-01	5.000000e-01	3.331868e-01	5.000000e-01	4.881776e-01	5.000000e-01	5.000000e-01	5.000000e-01	4.739142e-01	2.814473e-01	5.000000e-01	5.000000e-01	6.789793e-01	5.000000e-01	4.361443e-01	4.181927e-01	
5.000000e-01	3.876505e-01	1.546219e-01	4.883345e-01	5.000000e-01	3.493834e-01	6.061171e-01	5.000000e-01	5.000000e-01	5.066228e-01	5.000000e-01	5.377094e-01	4.892460e-01	3.116065e-01	4.460009e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.251531e-01	5.000000e-01	
5.000000e-01	5.166978e-01	5.000000e-01	5.000000e-01	5.897530e-01	1.767719e-01	7.252584e-01	5.008809e-01	4.823533e-01	2.368481e-01	5.874524e-01	4.365509e-01	2.922127e-01	5.000000e-01	5.006610e-01	5.000000e-01	5.690875e-01	4.949933e-01	5.405760e-01	5.000000e-01	
4.005948e-01	6.389359e-01	5.000000e-01	6.229465e-01	5.000000e-01	5.000000e-01	1.699813e-01	4.669470e-01	4.540734e-01	3.046547e-01	7.042064e-01	5.000000e-01	5.453083e-01	4.119618e-01	3.985531e-01	5.000000e-01	5.000000e-01	5.338364e-01	6.217043e-01	5.350651e-01	
4.665703e-01	5.000000e-01	4.032507e-01	5.000000e-01	5.000000e-01	5.824242e-01	5.000000e-01	3.199296e-01	4.427026e-01	6.640809e-01	5.000000e-01	4.917292e-01	3.083310e-01	3.702442e-01	5.352792e-01	4.994875e-01	4.990351e-01	5.000000e-01	4.325652e-01	5.000000e-01	
3.286973e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	7.241650e-01	3.315992e-01	5.000000e-01	5.000000e-01	3.494971e-01	3.734158e-01	5.000000e-01	6.736493e-01	5.000000e-01	4.780205e-01	5.000000e-01	5.220497e-01	4.526836e-01	
5.874606e-01	5.000000e-01	6.640177e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.929773e-01	5.084962e-01	5.416972e-01	5.000000e-01	5.661509e-01	5.000000e-01	5.000000e-01	5.017935e-01	5.248827e-01	5.000000e-01	4.665813e-01	5.000000e-01	5.384028e-01	5.000000e-01	
8.661145e-01	4.767759e-01	5.611172e-01	4.610342e-01	5.000000e-01	4.458326e-01	4.134059e-01	5.000000e-01	3.994235e-01	5.004414e-01	5.000000e-01	6.276227e-01	5.450834e-01	5.000000e-01	5.000000e-01	6.684448e-01	5.044653e-01	5.000000e-01	5.000000e-01	3.815528e-01	
4.895726e-01	5.000000e-01	7.567187e-01	5.000000e-01	5.000000e-01	3.148896e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.186367e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.571073e-01	5.977306e-01	5.000000e-01	5.414716e-01	7.940479e-01	
6.889961e-01	5.000000e-01	5.000000e-01	5.572812e-01	5.714327e-01	4.126583e-01	5.000000e-01	5.000000e-01	5.000000e-01	2.651621e-01	5.000000e-01	5.426956e-01	4.043950e-01	5.273586e-01	5.324861e-01	5.000000e-01	6.205877e-01	5.908287e-01	5.000000e-01	5.000000e-01	
5.000000e-01	1.791911e-01	5.000000e-01	2.860749e-01	8.352657e-01	5.000000e-01	6.054990e-01	6.134481e-01	4.619345e-01	2.262479e-01	5.498686e-01	4.735263e-01	6.054173e-01	5.746548e-01	7.383864e-01	4.507042e-01	5.353210e-01	5.168635e-01	5.836898e-01	4.099373e-01	
5.000000e-01	5.654632e-01	5.000000e-01	5.911159e-01	5.000000e-01	3.602452e-01	4.846131e-01	5.976365e-01	5.690831e-01	5.000000e-01	5.873948e-01	5.000000e-01	4.971714e-01	7.277071e-01	5.000000e-01	5.000000e-01	5.000000e-01	8.265951e-01	4.770927e-01	5.338104e-01	
2.415285e-01	5.000000e-01	6.979958e-01	4.867717e-01	7.146840e-01	3.575285e-01	5.000000e-01	5.000000e-01	5.000000e-01	2.914572e-01	6.091827e-01	3.268902e-01	3.865096e-01	6.039674e-01	5.139689e-01	7.449386e-01	5.000000e-01	4.830124e-01	5.000000e-01	5.000000e-01	
5.000000e-01	5.000000e-01	4.233251e-01	5.509295e-01	5.000000e-01	5.000000e-01	6.022581e-01	4.978009e-01	5.000000e-01	5.676103e-01	5.000000e-01	5.000000e-01	5.000000e-01	3.095040e-01	5.000000e-01	5.000000e-01	9.588731e-01	2.795008e-01	5.000000e-01	3.851529e-01	
4.566391e-01	5.763980e-01	5.000000e-01	7.198607e-01	5.231913e-01	5.000000e-01	5.676874e-01	5.516365e-01	5.000000e-01	5.000000e-01	2.449399e-01	6.156777e-01	4.703336e-01	5.101933e-01	5.000000e-01	1.643617e-01	1.400915e-01	3.352346e-01	5.000000e-01	4.261177e-01	
5.027180e-01	4.761295e-01	5.000000e-01	5.000000e-01	5.820118e-01	4.916371e-01	3.627361e-01	7.500029e-01	3.350100e-01	5.409688e-01	5.120906e-01	5.760456e-01	3.994353e-01	5.000000e-01	4.532158e-01	5.000000e-01	5.000000e-01	3.793351e-01	5.000000e-01	5.000000e-01	
6.505510e-01	5.000000e-01	5.000000e-01	6.090135e-01	5.604026e-01	2.010782e-01	6.447247e-01	5.000000e-01	3.719756e-01	4.795118e-01	6.703919e-01	5.000000e-01	5.000000e-01	6.603420e-01	5.907879e-01	4.774560e-01	5.000000e-01	7.152952e-01	4.846970e-01	3.392925e-01	
5.597420e-01	5.000000e-01	6.012850e-01	5.220770e-01	7.832428e-01	5.000000e-01	3.314751e-01	4.071976e-01	7.162170e-01	5.000000e-01	5.000000e-01	5.000000e-01	2.494834e-01	4.147757e-01	6.343427e-01	5.000000e-01	6.021942e-01	4.353160e-01	5.137605e-01	5.000000e-01	
6.054796e-01	2.683290e-01	2.345944e-01	4.119641e-01	8.096683e-01	5.000000e-01	6.393801e-01	4.269296e-01	5.000000e-01	5.364798e-01	5.000000e-01	2.761598e-01	4.905509e-01	4.151416e-01	5.076312e-01	5.870826e-01	5.000000e-01	4.831360e-01	5.000000e-01	4.466243e-01	
5.000000e-01	5.818826e-01	3.468881e-01	6.531647e-01	5.000000e-01	4.014926e-01	5.686450e-01	5.864765e-01	5.000000e-01	5.904633e-01	6.726304e-01	4.029829e-01	5.740515e-01	2.855366e-01	2.236621e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.481970e-01	
4.151025e-01	4.429801e-01	5.000000e-01	2.253030e-01	4.835455e-01	5.000000e-01	5.000000e-01	4.239264e-01	7.453940e-01	6.283462e-01	5.000000e-01	5.508462e-01	5.000000e-01	4.889569e-01	6.076298e-01	5.000000e-01	5.000000e-01	4.891079e-01	6.736787e-01	6.831528e-01	
5.000000e-01	5.832930e-01	5.000000e-01	6.263683e-01	3.238692e-01	7.212796e-01	5.175348e-01	5.000000e-01	5.000000e-01	5.000000e-01	6.045971e-01	5.000000e-01	5.000000e-01	3.087014e-01	5.517932e-01	6.177789e-01	5.000000e-01	6.405953e-01	4.511555e-01	5.000000e-01	
5.608844e-01	5.000000e-01	5.000000e-01	5.348156e-01	5.000000e-01	3.328987e-01	6.020213e-01	5.713247e-01	5.885176e-01	5.880946e-01	2.442720e-01	5.000000e-01	3.929976e-01	5.800375e-01	5.000000e-01	6.841265e-01	5.000000e-01	7.776825e-01	8.491230e-01	5.000000e-01	
6.169461e-01	5.000000e-01	5.274914e-01	8.653821e-01	6.077924e-01	4.987486e-01	3.633460e-01	4.970547e-01	5.000000e-01	5.000000e-01	1.818789e-01	5.000000e-01	5.000000e-01	4.323885e-01	4.838201e-01	5.000000e-01	5.672686e-01	5.185080e-01	5.563002e-01	4.040037e-01	
5.231342e-01	5.523979e-01	3.864042e-01	4.802178e-01	7.190284e-01	5.000000e-01	5.858723e-01	5.000000e-01	6.624808e-01	5.000000e-01	4.948245e-01	5.173390e-01	5.000000e-01	5.000000e-01	6.400642e-01	7.149486e-01	4.135290e-01	1.676866e-01	5.000000e-01	5.000000e-01	
5.000000e-01	5.000000e-01	5.000000e-01	5.295869e-01	4.048994e-01	5.000000e-01	5.000000e-01	4.473359e-01	3.459346e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.643251e-01	5.000000e-01	2.183569e-01	5.000000e-01	3.628624e-01	4.277608e-01	4.315065e-01	5.000000e-01	
5.000000e-01	5.000000e-01	4.587935e-01	5.000000e-01	5.000000e-01	5.000000e-01	8.175568e-01	5.000000e-01	2.353252e-01	5.000000e-01	6.010164e-01	5.000000e-01	7.382344e-01	5.000000e-01	3.198133e-01	8.299425e-02	6.132501e-01	4.679288e-01	6.112792e-01	5.494190e-01	
3.340826e-01	5.000000e-01	5.000000e-01	5.693392e-01	4.625769e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	9.103388e-01	1.704819e-01	4.575351e-01	5.000000e-01	4.232400e-01	5.100269e-01	5.000000e-01	5.000000e-01	4.864673e-01	4.527330e-01	
5.000000e-01	5.000000e-01	8.543311e-01	7.332063e-01	5.671255e-01	4.299039e-01	5.000000e-01	7.821397e-01	5.000000e-01	4.042398e-01	5.000000e-01	2.186719e-01	5.000000e-01	5.000000e-01	2.951814e-01	5.933405e-01	3.425186e-01	2.884772e-01	3.820512e-01	6.290916e-01	
5.000000e-01	4.047408e-01	5.000000e-01	5.622632e-01	4.638472e-01	4.902172e-01	5.000000e-01	3.955431e-01	4.841927e-01	6.419541e-01	5.992465e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.053315e-01	4.104989e-01	6.527258e-01	5.000000e-01	3.916114e-01	
4.284922e-01	5.000000e-01	8.259872e-01	5.000000e-01	2.967388e-01	2.787732e-01	5.000000e-01	5.000000e-01	5.391222e-01	5.000000e-01	4.666223e-01	3.325597e-01	5.000000e-01	5.000000e-01	2.976779e-01	5.382853e-01	5.304745e-01	6.161697e-01	5.000000e-01	5.000000e-01	
5.782848e-01	3.566052e-01	4.029226e-01	4.355751e-01	4.060543e-01	5.992680e-01	5.000000e-01	4.662250e-01	5.662916e-01	4.982171e-01	3.605400e-01	4.672798e-01	4.651812e-01	5.000000e-01	5.836209e-01	5.000000e-01	5.000000e-01	2.825111e-01	5.979093e-01	3.915780e-01	
3.576546e-01	5.000000e-01	7.159672e-01	5.000000e-01	5.218140e-01	8.026958e-01	5.625713e-01	6.305706e-01	4.229936e-01	5.000000e-01	4.704545e-01	5.135742e-01	5.000000e-01	3.421880e-01	5.868453e-01	5.000000e-01	5.000000e-01	5.945857e-01	5.000000e-01	5.000000e-01	
2.967614e-01	6.682159e-01	5.000000e-01	5.000000e-01	2.546518e-01	5.000000e-01	5.000000e-01	2.044572e-01	3.282711e-01	5.000000e-01	5.371143e-01	5.000000e-01	5.000000e-01	4.526342e-01	5.000000e-01	5.000000e-01	5.379140e-01	4.949212e-01	5.000000e-01	4.864469e-01	
4.392288e-01	2.267430e-01	5.403316e-01	5.000000e-01	5.000000e-01	5.000000e-01	6.001572e-01	6.340131e-01	4.032838e-01	5.000000e-01	4.953623e-01	6.593296e-01	7.193774e-01	1.631473e-01	5.001697e-01	4.551717e-01	5.000000e-01	5.000000e-01	5.000000e-01	2.299213e-01	
4.183960e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	4.452433e-01	5.293552e-01	4.201784e-01	5.000000e-01	6.436572e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	7.272556e-01	4.233212e-01	5.188825e-01	5.000000e-01	5.000000e-01	5.445350e-01	
6.642224e-01	3.602970e-01	2.722597e-01	5.000000e-01	5.000000e-01	5.000000e-01	6.586662e-01	4.104536e-01	5.936373e-01	3.323365e-01	3.139368e-01	5.000000e-01	4.636483e-01	5.000000e-01	4.534783e-01	4.203427e-01	5.000000e-01	2.912816e-01	4.084946e-01	6.549169e-01	
5.829723e-01	5.000000e-01	5.292559e-01	4.478980e-01	3.406822e-01	5.876631e-01	3.897468e-01	7.358587e-01	5.000000e-01	7.226200e-01	5.116904e-01	5.369586e-01	3.737239e-01	3.292565e-01	5.000000e-01	5.000000e-01	4.797485e-01	5.000000e-01	7.887821e-01	5.000000e-01	
4.591938e-01	5.847949e-01	4.636672e-01	4.716003e-01	6.027391e-01	5.751589e-01	3.930353e-01	5.821142e-01	4.005323e-01	5.000000e-01	4.715130e-01	5.000000e-01	5.000000e-01	5.000000e-01	4.253730e-01	5.000000e-01	5.000000e-01	3.330107e-01	4.921928e-01	5.000000e-01	
5.880653e-01	5.000000e-01	4.171423e-01	4.376340e-01	5.000000e-01	7.769287e-01	5.000000e-01	6.058173e-01	5.000000e-01	6.651433e-01	5.000000e-01	5.000000e-01	2.291243e-01	5.000000e-01	5.000000e-01	5.845150e-01	5.000000e-01	5.000000e-01	1.195360e-01	5.000000e-01	
5.000000e-01	5.000000e-01	2.288266e-01	5.146705e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	7.792009e-01	5.000000e-01	5.000000e-01	8.423049e-01	5.000000e-01	5.087610e-01	7.034562e-01	5.257478e-01	3.966942e-01	3.539130e-01	5.000000e-01	4.672254e-01	
5.107944e-01	5.000000e-01	3.971812e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.548077e-01	5.000000e-01	3.722142e-01	5.000000e-01	2.315055e-01	5.474094e-01	5.000000e-01	4.608078e-01	3.341754e-01	5.000000e-01	3.682791e-01	4.329242e-01	5.000000e-01	5.000000e-01	
6.855588e-01	6.648182e-01	5.850019e-01	5.000000e-01	4.106025e-01	6.464149e-01	4.084205e-01	4.320591e-01	3.634224e-01	5.000000e-01	5.141031e-01	5.112645e-01	5.000000e-01	4.013297e-01	5.000000e-01	5.000000e-01	7.686933e-01	3.854143e-01	6.614092e-01	5.248574e-01	
7.126661e-01	6.036816e-01	3.825776e-01	5.000000e-01	5.000000e-01	3.289762e-01	6.079526e-01	5.547304e-01	5.000000e-01	4.749786e-01	5.000000e-01	7.956043e-01	5.060978e-01	4.520788e-01	5.161571e-01	7.405947e-01	6.307372e-01	5.000000e-01	3.449373e-01	4.459786e-01	
2.831418e-01	5.000000e-01	3.810616e-01	5.000000e-01	6.114326e-01	5.126093e-01	5.000000e-01	5.000000e-01	5.293485e-01	5.752848e-01	5.000000e-01	5.170259e-01	6.248368e-01	5.000000e-01	4.157021e-01	5.226776e-01	2.950907e-01	5.912571e-01	4.600068e-01	5.654841e-01	
5.880948e-01	2.469932e-01	4.790120e-01	5.348977e-01	5.000000e-01	5.288596e-02	6.729303e-01	5.000000e-01	8.658092e-01	5.000000e-01	7.158357e-01	5.616320e-01	5.000000e-01	2.175727e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	4.172774e-01	4.251188e-01	
6.444853e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	6.399286e-01	4.921342e-01	2.916634e-01	4.475406e-01	6.126005e-01	5.000000e-01	6.314865e-01	5.000000e-01	8.780767e-01	5.084891e-01	4.595125e-01	5.000000e-01	5.869777e-01	5.000000e-01	
4.712046e-01	5.222865e-01	5.159055e-01	4.781814e-01	5.000000e-01	5.000000e-01	1.925571e-01	5.000000e-01	5.492552e-01	5.410034e-01	7.225532e-01	5.000000e-01	5.433243e-01	3.423197e-01	5.329144e-01	5.000000e-01	5.000000e-01	3.549887e-01	5.000000e-01	4.035082e-01	
5.000000e-01	5.000000e-01	3.129812e-01	5.000000e-01	5.000000e-01	5.156769e-01	5.000000e-01	5.000000e-01	1.775196e-01	5.788658e-01	5.000000e-01	5.000000e-01	6.683941e-01	3.741696e-01	2.201694e-01	3.682924e-01	5.000000e-01	7.115493e-01	6.065633e-01	7.612220e-01	
5.000000e-01	6.687443e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	5.000000e-01	6.396771e-01	5.000000e-01	5.000000e-01	5.925167e-01	5.000000e-01	5.000000e-01	7.175320e-01	5.511914e-01	2.563851e-01	5.000000e-01	5.152776e-01	5.609903e-01	5.233862e-01	
4.717697e-01	5.000000e-01	2.791706e-01	5.000000e-01	4.901567e-01	3.959087e-01	5.299074e-01	5.000000e-01	7.650146e-01	4.594096e-01	3.335766e-01	5.000000e-01	3.020857e-01	5.000000e-01	5.866088e-01	4.622585e-01	5.000000e-01	5.191538e-01	8.031063e-01	8.992825e-01	
5.000000e-01	5.000000e-01	5.000000e-01	9.060255e-01	5.916010e-01	5.000000e-01	7.860082e-01	5.000000e-01	5.000000e-01	7.177634e-01	5.000000e-01	5.345533e-01	5.000000e-01	5.589060e-01	5.862779e-01	6.285856e-01	5.519405e-01	5.490638e-01	4.974830e-01	5.000000e-01	
4.145556e-01	3.058970e-01	5.000000e-01	6.469299e-01	5.000000e-01	6.528659e-01	5.046402e-01	4.412631e-01	5.093827e-01	5.000000e-01	5.276303e-01	3.439999e-01	5.000000e-01	4.872355e-01	5.965255e-01	1.994914e-01	4.589048e-01	5.000000e-01	4.655654e-01	4.783028e-01	
3.579608e-01	4.842140e-01	6.659703e-01	5.000000e-01	5.293970e-01	5.000000e-01	6.307944e-01	5.000000e-01	4.965637e-01	4.893563e-01	4.245420e-01	5.000000e-01	5.829047e-01	6.902691e-01	5.945470e-01	5.490348e-01	5.000000e-01	3.308174e-01	8.502120e-01	5.684226e-01	
